ZIP,COUNTYNAME
51448,Crawford County
51454,Crawford County
51455,Crawford County
51460,Crawford County
51461,Crawford County
51465,Crawford County
51467,Crawford County
51520,Crawford County
51527,Crawford County
51528,Crawford County
51529,Crawford County
50003,Dallas County
50038,Dallas County
50039,Dallas County
50061,Dallas County
50063,Dallas County
50066,Dallas County
50069,Dallas County
50070,Dallas County
50072,Dallas County
50109,Dallas County
50111,Dallas County
50128,Dallas County
50146,Dallas County
50156,Dallas County
50167,Dallas County
50216,Dallas County
50220,Dallas County
50233,Dallas County
50235,Dallas County
50261,Dallas County
50263,Dallas County
50266,Dallas County
50276,Dallas County
50277,Dallas County
50323,Dallas County
50325,Dallas County
52537,Davis County
52552,Davis County
52554,Davis County
52560,Davis County
52570,Davis County
52572,Davis County
52584,Davis County
52588,Davis County
52594,Davis County
50065,Decatur County
50067,Decatur County
50103,Decatur County
50108,Decatur County
50140,Decatur County
50144,Decatur County
50262,Decatur County
50264,Decatur County
50650,Delaware County
50654,Delaware County
52035,Delaware County
52036,Delaware County
52038,Delaware County
52040,Delaware County
52041,Delaware County
52042,Delaware County
52050,Delaware County
52057,Delaware County
52065,Delaware County
52076,Delaware County
52078,Delaware County
52218,Delaware County
52223,Delaware County
52237,Delaware County
52310,Delaware County
52330,Delaware County
52601,Des Moines County
52623,Des Moines County
52637,Des Moines County
52638,Des Moines County
52640,Des Moines County
52644,Des Moines County
52645,Des Moines County
52646,Des Moines County
52650,Des Moines County
52655,Des Moines County
52658,Des Moines County
52660,Des Moines County
51331,Dickinson County
51334,Dickinson County
51338,Dickinson County
51345,Dickinson County
51347,Dickinson County
51351,Dickinson County
51355,Dickinson County
51360,Dickinson County
51363,Dickinson County
51364,Dickinson County
52001,Dubuque County
52002,Dubuque County
52003,Dubuque County
52031,Dubuque County
52032,Dubuque County
52033,Dubuque County
52039,Dubuque County
52040,Dubuque County
52045,Dubuque County
52046,Dubuque County
52052,Dubuque County
52053,Dubuque County
52054,Dubuque County
52056,Dubuque County
52065,Dubuque County
52068,Dubuque County
52073,Dubuque County
52078,Dubuque County
52079,Dubuque County
52099,Dubuque County
50514,Emmet County
50531,Emmet County
50578,Emmet County
51334,Emmet County
51342,Emmet County
51364,Emmet County
51365,Emmet County
50606,Fayette County
50607,Fayette County
50629,Fayette County
50650,Fayette County
50655,Fayette County
50662,Fayette County
50664,Fayette County
50671,Fayette County
50674,Fayette County
50681,Fayette County
52076,Fayette County
52133,Fayette County
52135,Fayette County
52141,Fayette County
52142,Fayette County
52144,Fayette County
52147,Fayette County
52161,Fayette County
52162,Fayette County
52164,Fayette County
52166,Fayette County
52169,Fayette County
52171,Fayette County
52175,Fayette County
50433,Floyd County
50435,Floyd County
50458,Floyd County
50460,Floyd County
50461,Floyd County
50468,Floyd County
50471,Floyd County
50616,Floyd County
50620,Floyd County
50636,Floyd County
50645,Floyd County
50653,Floyd County
50658,Floyd County
50006,Franklin County
50041,Franklin County
50071,Franklin County
50126,Franklin County
50227,Franklin County
50420,Franklin County
50427,Franklin County
50431,Franklin County
50433,Franklin County
50441,Franklin County
50452,Franklin County
50457,Franklin County
50475,Franklin County
50479,Franklin County
50601,Franklin County
50605,Franklin County
50625,Franklin County
50633,Franklin County
51551,Fremont County
51601,Fremont County
51639,Fremont County
51640,Fremont County
51645,Fremont County
51647,Fremont County
51648,Fremont County
51649,Fremont County
51650,Fremont County
51652,Fremont County
51653,Fremont County
51654,Fremont County
50026,Greene County
50029,Greene County
50050,Greene County
50058,Greene County
50059,Greene County
50064,Greene County
50107,Greene County
50128,Greene County
50129,Greene County
50217,Greene County
50220,Greene County
50235,Greene County
50544,Greene County
51443,Greene County
51462,Greene County
50148,Grundy County
50601,Grundy County
50604,Grundy County
50609,Grundy County
50613,Grundy County
50621,Grundy County
50624,Grundy County
50627,Grundy County
50638,Grundy County
50642,Grundy County
50643,Grundy County
50657,Grundy County
50660,Grundy County
50665,Grundy County
50669,Grundy County
50672,Grundy County
50673,Grundy County
50680,Grundy County
50002,Guthrie County
50020,Guthrie County
50026,Guthrie County
50029,Guthrie County
50048,Guthrie County
50058,Guthrie County
50070,Guthrie County
50076,Guthrie County
50115,Guthrie County
50117,Guthrie County
50128,Guthrie County
50146,Guthrie County
50164,Guthrie County
50216,Guthrie County
50233,Guthrie County
50250,Guthrie County
50277,Guthrie County
50006,Hamilton County
50034,Hamilton County
50036,Hamilton County
50075,Hamilton County
50130,Hamilton County
50132,Hamilton County
50230,Hamilton County
50231,Hamilton County
50236,Hamilton County
50246,Hamilton County
50248,Hamilton County
50249,Hamilton County
50271,Hamilton County
50532,Hamilton County
50595,Hamilton County
50599,Hamilton County
50421,Hancock County
50423,Hancock County
50430,Hancock County
50432,Hancock County
50434,Hancock County
50436,Hancock County
50438,Hancock County
50439,Hancock County
50447,Hancock County
50449,Hancock County
50457,Hancock County
50482,Hancock County
50483,Hancock County
50484,Hancock County
50006,Hardin County
50102,Hardin County
50122,Hardin County
50126,Hardin County
50148,Hardin County
50154,Hardin County
50206,Hardin County
50230,Hardin County
50258,Hardin County
50259,Hardin County
50269,Hardin County
50601,Hardin County
50627,Hardin County
50672,Hardin County
51529,Harrison County
51545,Harrison County
51546,Harrison County
51550,Harrison County
51555,Harrison County
51556,Harrison County
51557,Harrison County
51558,Harrison County
51559,Harrison County
51562,Harrison County
51563,Harrison County
51564,Harrison County
51565,Harrison County
51570,Harrison County
51579,Harrison County
52621,Henry County
52623,Henry County
52625,Henry County
52630,Henry County
52635,Henry County
52641,Henry County
52644,Henry County
52645,Henry County
52647,Henry County
52649,Henry County
52652,Henry County
52654,Henry County
52656,Henry County
52659,Henry County
50466,Howard County
50603,Howard County
50628,Howard County
50659,Howard County
52132,Howard County
52134,Howard County
52136,Howard County
52154,Howard County
52155,Howard County
52163,Howard County
52171,Howard County
50430,Humboldt County
50516,Humboldt County
50519,Humboldt County
50520,Humboldt County
50524,Humboldt County
50529,Humboldt County
50533,Humboldt County
50541,Humboldt County
50542,Humboldt County
50545,Humboldt County
50548,Humboldt County
50558,Humboldt County
50560,Humboldt County
50570,Humboldt County
50577,Humboldt County
50582,Humboldt County
50591,Humboldt County
51006,Ida County
51016,Ida County
51018,Ida County
51019,Ida County
51020,Ida County
51025,Ida County
51053,Ida County
51061,Ida County
51431,Ida County
51445,Ida County
51448,Ida County
51458,Ida County
52203,Iowa County
52204,Iowa County
52208,Iowa County
52209,Iowa County
52220,Iowa County
52221,Iowa County
52222,Iowa County
52232,Iowa County
52236,Iowa County
52251,Iowa County
52301,Iowa County
52307,Iowa County
52308,Iowa County
52316,Iowa County
52318,Iowa County
52322,Iowa County
52325,Iowa County
52334,Iowa County
52347,Iowa County
52355,Iowa County
52356,Iowa County
52361,Iowa County
52030,Jackson County
52031,Jackson County
52032,Jackson County
52037,Jackson County
52054,Jackson County
52060,Jackson County
52064,Jackson County
52069,Jackson County
52070,Jackson County
52071,Jackson County
52074,Jackson County
52075,Jackson County
52079,Jackson County
52207,Jackson County
52309,Jackson County
52731,Jackson County
50028,Jasper County
50054,Jasper County
50055,Jasper County
50106,Jasper County
50112,Jasper County
50127,Jasper County
50135,Jasper County
50137,Jasper County
50141,Jasper County
50153,Jasper County
50162,Jasper County
50168,Jasper County
50169,Jasper County
50170,Jasper County
50208,Jasper County
50228,Jasper County
50232,Jasper County
50234,Jasper County
50237,Jasper County
50242,Jasper County
50251,Jasper County
52533,Jefferson County
52535,Jefferson County
52540,Jefferson County
52554,Jefferson County
52556,Jefferson County
52557,Jefferson County
52563,Jefferson County
52567,Jefferson County
52576,Jefferson County
52580,Jefferson County
52585,Jefferson County
52588,Jefferson County
52635,Jefferson County
52641,Jefferson County
52651,Jefferson County
52203,Johnson County
52227,Johnson County
52228,Johnson County
52235,Johnson County
52240,Johnson County
52241,Johnson County
52242,Johnson County
52243,Johnson County
52245,Johnson County
52246,Johnson County
52247,Johnson County
52253,Johnson County
52314,Johnson County
52317,Johnson County
52322,Johnson County
52325,Johnson County
52327,Johnson County
52333,Johnson County
52338,Johnson County
52340,Johnson County
52356,Johnson County
52358,Johnson County
52404,Johnson County
52755,Johnson County
52766,Johnson County
52776,Johnson County
52032,Jones County
52033,Jones County
52205,Jones County
52212,Jones County
52216,Jones County
52218,Jones County
52252,Jones County
52253,Jones County
52305,Jones County
52306,Jones County
52309,Jones County
52310,Jones County
52312,Jones County
52320,Jones County
52321,Jones County
52323,Jones County
52336,Jones County
52362,Jones County
50104,Keokuk County
50136,Keokuk County
50255,Keokuk County
50268,Keokuk County
52231,Keokuk County
52248,Keokuk County
52316,Keokuk County
52335,Keokuk County
52355,Keokuk County
52356,Keokuk County
52501,Keokuk County
52550,Keokuk County
52561,Keokuk County
52562,Keokuk County
52563,Keokuk County
52568,Keokuk County
52576,Keokuk County
52580,Keokuk County
52585,Keokuk County
52586,Keokuk County
52591,Keokuk County
50424,Kossuth County
50430,Kossuth County
50451,Kossuth County
50480,Kossuth County
50483,Kossuth County
50511,Kossuth County
50514,Kossuth County
50517,Kossuth County
50519,Kossuth County
50522,Kossuth County
50539,Kossuth County
50556,Kossuth County
50558,Kossuth County
50559,Kossuth County
50560,Kossuth County
50570,Kossuth County
50590,Kossuth County
50597,Kossuth County
50598,Kossuth County
52619,Lee County
52624,Lee County
52625,Lee County
52626,Lee County
52627,Lee County
52630,Lee County
52631,Lee County
52632,Lee County
52639,Lee County
52648,Lee County
52649,Lee County
52656,Lee County
52657,Lee County
52658,Lee County
52202,Linn County
52205,Linn County
52213,Linn County
52214,Linn County
